raw_person_id,raw_name,normalized_name,canonical_key,suggested_canonical_name,mention_letters_count,sender_letters_count,recipient_letters_count,action,canonical_name_override,notes
1664,Chesnut,chesnut,chesnut,Chesnut,17,0,0,review,,
2575,Chester,chester,chester,Chester,7,0,0,review,,
4839,Chester C.H.,chester ch,chester_ch,Chester C.H.,1,0,0,review,,
2656,Cheves,cheves,cheves,Cheves,8,0,0,review,,
2754,Chick,chick,chick,Chick,1,0,0,review,,
3371,Childs,childs,childs,Childs,1,0,0,review,,
1720,Choice,choice,choice,Choice,6,0,0,review,,
2288,Christopher G. Memminger,christopher g memminger,christopher_g_memminger,Christopher G.] Memminger,3,0,0,review,,
4271,Christopher G.] Memminger,christopher g memminger,christopher_g_memminger,Christopher G.] Memminger,3,0,0,review,,
2347,Christopher G.] Memmingers,christopher g memmingers,christopher_g_memmingers,Christopher G.] Memmingers,1,0,0,review,,
3288,Christopher William,christopher william,christopher_william,Christopher William,1,0,0,review,,
2216,Christopher William Dudley,christopher william dudley,christopher_william_dudley,Christopher William] Dudley,2,0,0,review,,
1683,Christopher William] Dudley,christopher william dudley,christopher_william_dudley,Christopher William] Dudley,3,0,0,review,,
3958,Church,church,church,Church,1,0,0,review,,
3254,Citadel,citadel,citadel,Citadel,1,0,0,review,,
2630,Clara,clara,clara,Clara,5,0,0,review,,
1590,Clark,clark,clark,Clark,2,0,0,review,,
2980,Clark Mills,clark mills,clark_mills,Clark Mills,3,0,0,review,,
2351,Clark Perrys,clark perrys,clark_perrys,Clark Perrys,1,0,0,review,,
2627,Clary Benson,clary benson,clary_benson,Clary Benson,1,0,0,review,,
1882,Clay,clay,clay,Clay,1,0,0,review,,
2734,Clements,clements,clements,Clements,1,0,0,review,,
2278,Cleopatra,cleopatra,cleopatra,Cleopatra,1,0,0,review,,
2228,Clerk,clerk,clerk,Clerk,4,0,0,review,,
1721,Cleveland,cleveland,cleveland,Cleveland,2,0,0,review,,
3344,Clevelands,clevelands,clevelands,Clevelands,1,0,0,review,,
3035,Clingman,clingman,clingman,Clingman,1,0,0,review,,
2983,Cloaks,cloaks,cloaks,Cloaks,1,0,0,review,,
3392,Clossett,clossett,clossett,Clossett,1,0,0,review,,
2515,Cobb,cobb,cobb,Cobb,4,0,0,review,,
1959,Col,col,col,& Col,5,0,0,review,,
2655,Col Dawkins,col dawkins,col_dawkins,Col Dawkins,1,0,0,review,,
1606,Col Irby,col irby,col_irby,Col Irby,1,0,0,review,,
3415,Col Keitt,col keitt,col_keitt,Col Keitt,1,0,0,review,,
2654,Col Maybin of Columbia,col maybin of columbia,col_maybin_of_columbia,Col Maybin of Columbia,1,0,0,review,,
2694,Col Orr,col orr,col_orr,Col Orr,4,0,0,review,,
3279,Col Pickens,col pickens,col_pickens,Col Pickens,1,0,0,review,,
3129,Col Taylor,col taylor,col_taylor,Col Taylor,1,0,0,review,,
2488,Col Ware,col ware,col_ware,Col Ware,1,0,0,review,,
1837,Col Wares,col wares,col_wares,Col Wares,1,0,0,review,,
1478,Col. T. Edwin Ware,col t edwin ware,col_t_edwin_ware,Col. T. Edwin Ware,0,0,1,review,,
3037,Colcock,colcock,colcock,Colcock,3,0,0,review,,
1968,Coleman,coleman,coleman,Coleman,6,0,0,review,,
2807,Colin M. Ingersoll,colin m ingersoll,colin_m_ingersoll,Colin M.] Ingersoll,1,0,0,review,,
4828,Colin M.] Ingersoll,colin m ingersoll,colin_m_ingersoll,Colin M.] Ingersoll,1,0,0,review,,
3017,Coll Wares,coll wares,coll_wares,Coll Wares,1,0,0,review,,
2221,Colleague,colleague,colleague,Colleague,1,0,0,review,,
2934,Collin Ferguson,collin ferguson,collin_ferguson,Collin Ferguson,1,0,0,review,,
3307,Collins,collins,collins,Collins,1,0,0,review,,
2080,Columbia S.C.,columbia sc,columbia_sc,Columbia S.C.,1,0,0,review,,
2508,Columbias,columbias,columbias,Columbias,1,0,0,review,,
4268,Commencement Ball,commencement ball,commencement_ball,Commencement Ball,1,0,0,review,,
3299,Conbreliry,conbreliry,conbreliry,Conbreliry,1,0,0,review,,
3138,Concert,concert,concert,Concert,2,0,0,review,,
1769,Conner,conner,conner,Conner,4,0,0,review,,
2566,Conners,conners,conners,Conners,1,0,0,review,,
3495,Conrad,conrad,conrad,Conrad,1,0,0,review,,
2745,Consult,consult,consult,Consult,1,0,0,review,,
2713,Cook,cook,cook,Cook,4,0,0,review,,
2820,Cooks,cooks,cooks,Cooks,1,0,0,review,,
2328,Cooley,cooley,cooley,Cooley,3,0,0,review,,
1940,Cooper,cooper,cooper,Cooper,2,0,0,review,,
5404,Coosawhatchie,coosawhatchie,coosawhatchie,Coosawhatchie,1,0,0,review,,
3029,Corbin,corbin,corbin,Corbin,1,0,0,review,,
3084,Cornelia Crittenden,cornelia crittenden,cornelia_crittenden,Cornelia Crittenden,1,0,0,review,,
3456,Cornelia Thompson,cornelia thompson,cornelia_thompson,Cornelia Thompson,1,0,0,review,,
2750,Corpse,corpse,corpse,Corpse,1,0,0,review,,
2733,Corwin,corwin,corwin,Corwin,4,0,0,review,,
2877,Cotton,cotton,cotton,Cotton,2,0,0,review,,
2951,Count Chais,count chais,count_chais,Count Chais,1,0,0,review,,
3070,Cousins Annie,cousins annie,cousins_annie,Cousins Annie,1,0,0,review,,
3469,Cowan,cowan,cowan,Cowan,1,0,0,review,,
2341,Cox,cox,cox,Cox,8,0,0,review,,
2459,Coxs,coxs,coxs,Coxs,1,0,0,review,,
2364,Crawford,crawford,crawford,Crawford,2,0,0,review,,
2574,Crawfords,crawfords,crawfords,Crawfords,1,0,0,review,,
2500,Crayton,crayton,crayton,Crayton,1,0,0,review,,
2875,Craytons,craytons,craytons,Craytons,1,0,0,review,,
2525,Cripps,cripps,cripps,Cripps,1,0,0,review,,
1937,Crittenden,crittenden,crittenden,Crittenden,4,0,0,review,,
2118,Crittendens,crittendens,crittendens,Crittendens,1,0,0,review,,
1808,Croft,croft,croft,Croft,19,0,0,review,,
2595,Crofts,crofts,crofts,Crofts,5,0,0,review,,
3297,Cronston,cronston,cronston,Cronston,1,0,0,review,,
2494,Crook,crook,crook,Crook,5,0,0,review,,
2198,Crooks,crooks,crooks,Crooks,4,0,0,review,,
2552,Culpepper,culpepper,culpepper,Culpepper,3,0,0,review,,
1759,Cunningham,cunningham,cunningham,Cunningham,34,0,0,review,,
1600,Cunninghams,cunninghams,cunninghams,Cunninghams,13,0,0,review,,
4323,Cunninghamsso,cunninghamsso,cunninghamsso,Cunninghamsso,1,0,0,review,,
3199,Cuttino,cuttino,cuttino,Cuttino,1,0,0,review,,
3446,D. L. Fair,d l fair,d_l_fair,D. L. Fair,1,0,0,review,,
2995,D. Williams,d williams,d_williams,D. Williams,1,0,0,review,,
2974,Dangol,dangol,dangol,Dangol,1,0,0,review,,
2297,Daniel,daniel,daniel,Daniel,1,0,0,review,,
2429,Daniel Elliott Huger,daniel elliott huger,daniel_elliott_huger,Daniel Elliott] Huger,3,0,0,review,,
4427,Daniel Elliott] Huger,daniel elliott huger,daniel_elliott_huger,Daniel Elliott] Huger,2,0,0,review,,
4535,Daniel Elliott] Huger & Barnwell Rhett & Col,daniel elliott huger  barnwell rhett  col,daniel_elliott_huger__barnwell_rhett__col,Daniel Elliott] Huger & Barnwell Rhett & Col,1,0,0,review,,
3428,Daniels,daniels,daniels,Daniels,2,0,0,review,,
2113,Dantzeller,dantzeller,dantzeller,Dantzeller,2,0,0,review,,
3243,Dantzellers,dantzellers,dantzellers,Dantzellers,1,0,0,review,,
2597,Dantzler,dantzler,dantzler,Dantzler,2,0,0,review,,
2191,Danville,danville,danville,Danville,1,0,0,review,,
2192,Darby,darby,darby,Darby,1,0,0,review,,
2133,Dargan,dargan,dargan,Dargan,12,0,0,review,,
3404,David J. McCords,david j mccords,david_j_mccords,David J. McCords,1,0,0,review,,
2426,David Johnson,david johnson,david_johnson,David Johnson,1,0,0,review,,
3047,David Lowry,david lowry,david_lowry,David Lowry],1,0,0,review,,
5090,David Lowry],david lowry,david_lowry,David Lowry],1,0,0,review,,
2295,Davis,davis,davis,Davis,5,0,0,review,,
1807,Dawkins,dawkins,dawkins,Dawkins,23,0,0,review,,
3089,Dawkins Bonham,dawkins bonham,dawkins_bonham,Dawkins Bonham,1,0,0,review,,
5133,DawkinsBonham,dawkinsbonham,dawkinsbonham,DawkinsBonham,1,0,0,review,,
2097,Dawson,dawson,dawson,Dawson,1,0,0,review,,
2017,Day,day,day,Day,2,0,0,review,,
2411,Dean,dean,dean,Dean,3,0,0,review,,
3183,Deans,deans,deans,Deans,1,0,0,review,,
1906,Decatur,decatur,decatur,Decatur,1,0,0,review,,
3357,DeLorme,delorme,delorme,DeLorme,2,0,0,review,,
1947,DeSaussure,desaussure,desaussure,DeSaussure,8,0,0,review,,
2534,DeSaussures,desaussures,desaussures,DeSaussures,1,0,0,review,,
1993,DeTreville,detreville,detreville,DeTreville,5,0,0,review,,
3291,deTreville,detreville,detreville,DeTreville,2,0,0,review,,
2707,Dexter W. Wells,dexter w wells,dexter_w_wells,Dexter W. Wells,1,0,0,review,,
5559,diar[r]hea,diarrhea,diarrhea,diar[r]hea,1,0,0,review,,
2293,Dicey Langston,dicey langston,dicey_langston,Dicey Langston,1,0,0,review,,
2675,Dick Jacobs,dick jacobs,dick_jacobs,Dick Jacobs,1,0,0,review,,
2678,Dickey,dickey,dickey,Dickey,2,0,0,review,,
1911,Dickinson,dickinson,dickinson,Dickinson,1,0,0,review,,
2827,Dickson,dickson,dickson,Dickson,2,0,0,review,,
2390,Dicky,dicky,dicky,Dicky,1,0,0,review,,
2182,Dillard,dillard,dillard,Dillard,1,0,0,review,,
2996,Dinkins,dinkins,dinkins,Dinkins,1,0,0,review,,
2918,Dix,dix,dix,Dix,1,0,0,review,,
2107,Dockett,dockett,dockett,Dockett,1,0,0,review,,
2701,Doty,doty,doty,Doty,2,0,0,review,,
2158,Dougherty,dougherty,dougherty,Dougherty,1,0,0,review,,
2837,Douglas,douglas,douglas,Douglas,1,0,0,review,,
2032,Douglass,douglass,douglass,Douglass,4,0,0,review,,
1785,Douthits,douthits,douthits,Douthits,1,0,0,review,,
2128,Doyley,doyley,doyley,Doyley,1,0,0,review,,
908,Dr. John LeConte,dr john leconte,dr_john_leconte,Dr. John LeConte,0,0,2,review,,
3048,Dr. Zimmerman,dr zimmerman,dr_zimmerman,Dr. Zimmerman,1,0,0,review,,
4772,drank,drank,drank,drank,1,0,0,review,,
2202,Drayton,drayton,drayton,Drayton,1,0,0,review,,
2692,Drs,drs,drs,Drs,2,0,0,review,,
2180,Dubac,dubac,dubac,Dubac,2,0,0,review,,
3325,Duboses,duboses,duboses,Duboses,1,0,0,review,,
2767,Dudaes,dudaes,dudaes,Dudaes,1,0,0,review,,
2284,Dudley,dudley,dudley,Dudley,5,0,0,review,,
1858,Duncan,duncan,duncan,Duncan,41,0,0,review,,
2166,Duncan Brooks,duncan brooks,duncan_brooks,Duncan Brooks,2,0,0,review,,
3162,Duncanscase,duncanscase,duncanscase,Duncanscase,1,0,0,review,,
3348,Dunham,dunham,dunham,Dunham,1,0,0,review,,
3146,Dunhams,dunhams,dunhams,Dunhams,1,0,0,review,,
1712,Dunkin,dunkin,dunkin,Dunkin,18,0,0,review,,
2292,Dunkins,dunkins,dunkins,Dunkins,2,0,0,review,,
1589,Dunlap,dunlap,dunlap,Dunlap,1,0,0,review,,
2889,Dyer,dyer,dyer,Dyer,3,0,0,review,,
5175,Dyer & George Wells,dyer  george wells,dyer__george_wells,Dyer & George Wells,1,0,0,review,,
3101,Dyers,dyers,dyers,Dyers,1,0,0,review,,
2957,Dyson,dyson,dyson,Dyson,2,0,0,review,,
2229,E,e,e,E,2,0,0,review,,
3329,E.D. Earle,ed earle,ed_earle,E.D. Earle,1,0,0,review,,
3313,Earl Van Dorn,earl van dorn,earl_van_dorn,[Earl] Van Dorn,1,0,0,review,,
1603,Earle,earle,earle,Earle,32,0,0,review,,
1604,Earles,earles,earles,Earles,1,0,0,review,,
3306,Earles Battery,earles battery,earles_battery,Earles Battery,1,0,0,review,,
2222,Easley,easley,easley,Easley,5,0,0,review,,
2168,Easleys,easleys,easleys,Easleys,2,0,0,review,,
2883,Easly,easly,easly,Easly,1,0,0,review,,
3381,Easton,easton,easton,Easton,1,0,0,review,,
2602,Ed Rowland,ed rowland,ed_rowland,Ed Rowland,1,0,0,review,,
2330,Ed Stokes,ed stokes,ed_stokes,Ed Stokes,10,0,0,review,,
2362,Edgefield,edgefield,edgefield,Edgefield,1,0,0,review,,
4220,EdgefieldRobert Dav,edgefieldrobert dav,edgefieldrobert_dav,EdgefieldRobert Dav,1,0,0,review,,
2368,Editor,editor,editor,Editor,1,0,0,review,,
1659,Editorial,editorial,editorial,Editorial,4,0,0,review,,
3330,Edmond Hayne,edmond hayne,edmond_hayne,Edmond Hayne,1,0,0,review,,
2779,Edmund Rhett,edmund rhett,edmund_rhett,Edmund Rhett,3,0,0,review,,
1925,Edward,edward,edward,Edward,19,0,0,review,,
2279,Edward Bishop,edward bishop,edward_bishop,Edward Bishop,1,0,0,review,,
2237,Edward Buist,edward buist,edward_buist,Edward Buist,3,0,0,review,,
3147,Edward Earle,edward earle,edward_earle,Edward Earle,2,0,0,review,,
2570,Edward Frost,edward frost,edward_frost,Edward] Frost,1,0,0,review,,
1898,Edward Hayne,edward hayne,edward_hayne,Edward Hayne,1,0,0,review,,
2353,Edward Jones,edward jones,edward_jones,Edward Jones,1,0,0,review,,
3439,Edward Rhett,edward rhett,edward_rhett,Edward Rhett,1,0,0,review,,
2151,Edward Stokes,edward stokes,edward_stokes,Edward Stokes,6,0,0,review,,
4578,Edward] Frost,edward frost,edward_frost,Edward] Frost,1,0,0,review,,
2013,Edwards,edwards,edwards,Edwards,9,0,0,review,,
2140,Edwin P. Jones,edwin p jones,edwin_p_jones,Edwin P. Jones,1,0,0,review,,
2611,Efford,efford,efford,Efford,1,0,0,review,,
1582,Elford,elford,elford,Elford,88,0,0,review,,
3338,Elford Thompson,elford thompson,elford_thompson,Elford Thompson,1,0,0,review,,
1889,Elfords,elfords,elfords,Elfords,1,0,0,review,,
2384,Elgins,elgins,elgins,Elgins,1,0,0,review,,
3059,Elias Chumpton Leitner,elias chumpton leitner,elias_chumpton_leitner,Elias Chumpton] Leitner,1,0,0,review,,
5102,Elias Chumpton] Leitner,elias chumpton leitner,elias_chumpton_leitner,Elias Chumpton] Leitner,1,0,0,review,,
3219,Elias D. Earles,elias d earles,elias_d_earles,Elias D. Earles,1,0,0,review,,
1987,Elias Earle,elias earle,elias_earle,Elias Earle,9,0,0,review,,
2626,Elias Roberts,elias roberts,elias_roberts,Elias Roberts,1,0,0,review,,
5135,EliasEarle,eliasearle,eliasearle,EliasEarle,1,0,0,review,,
2902,Eliza Hayne,eliza hayne,eliza_hayne,Eliza Hayne,2,0,0,review,,
1665,Eliza Irby,eliza irby,eliza_irby,Eliza Irby,1,0,0,review,,
3262,Eliza R. Laurens,eliza r laurens,eliza_r_laurens,Eliza R. Laurens,1,0,0,review,,
2443,Elizabeth,elizabeth,elizabeth,Elizabeth,1,0,0,review,,
1619,Elizabeth McCall,elizabeth mccall,elizabeth_mccall,Elizabeth McCall,1,0,0,review,,
1571,Elizabeth Perry,elizabeth perry,elizabeth_perry,Elizabeth Perry,539,0,0,review,,
2252,Elizabeth Town,elizabeth town,elizabeth_town,Elizabeth Town,1,0,0,review,,
3192,Elizabethg Perry,elizabethg perry,elizabethg_perry,Elizabethg Perry,1,0,0,review,,
2058,Elizabetrh Perry,elizabetrh perry,elizabetrh_perry,Elizabetrh Perry,1,0,0,review,,
3088,Ellen Janney,ellen janney,ellen_janney,Ellen Janney,5,0,0,review,,
3304,Ellerbe B. Cash,ellerbe b cash,ellerbe_b_cash,Ellerbe B.] Cash,1,0,0,review,,
5366,Ellerbe B.] Cash,ellerbe b cash,ellerbe_b_cash,Ellerbe B.] Cash,1,0,0,review,,
2523,Ellet,ellet,ellet,Ellet,3,0,0,review,,
3507,Elliott,elliott,elliott,Elliott,1,0,0,review,,
2159,Elliott Keith,elliott keith,elliott_keith,Elliott Keith,3,0,0,review,,
3308,Elmore,elmore,elmore,Elmore,1,0,0,review,,
2327,Elvin Knotts,elvin knotts,elvin_knotts,Elvin Knotts,1,0,0,review,,
2122,Emily Earle,emily earle,emily_earle,Emily Earle,1,0,0,review,,
1901,Emily Hayne,emily hayne,emily_hayne,Emily Hayne,1,0,0,review,,
1697,Emma,emma,emma,Emma,2,0,0,review,,
2719,Emma Julia Blum,emma julia blum,emma_julia_blum,Emma Julia Blum,1,0,0,review,,
1767,Enemy,enemy,enemy,Enemy,2,0,0,review,,
1928,Englandwild,englandwild,englandwild,Englandwild,1,0,0,review,,
3248,Envelopes,envelopes,envelopes,Envelopes,1,0,0,review,,
1836,Episcopal,episcopal,episcopal,Episcopal,10,0,0,review,,
4975,Erected,erected,erected,Erected,1,0,0,review,,
1656,Erwin,erwin,erwin,Erwin,3,0,0,review,,
2973,Erwin Jones,erwin jones,erwin_jones,Erwin Jones,1,0,0,review,,
3062,Erwin Patton,erwin patton,erwin_patton,Erwin Patton,1,0,0,review,,
1772,Esquire Brown,esquire brown,esquire_brown,Esquire Brown,1,0,0,review,,
2258,Esquire Cox,esquire cox,esquire_cox,Esquire Cox,1,0,0,review,,
1775,Esquire Griffith,esquire griffith,esquire_griffith,Esquire Griffith,1,0,0,review,,
1852,Evans,evans,evans,Evans,28,0,0,review,,
2917,Everett,everett,everett,Everett,3,0,0,review,,
3489,F,f,f,F.,1,0,0,review,,
2573,F Robe,f robe,f_robe,F Robe,1,0,0,review,,
4355,F today,f today,f_today,F today,1,0,0,review,,
5459,F.,f,f,F.,1,0,0,review,,
2044,F. Burt,f burt,f_burt,F. Burt,2,0,0,review,,
2657,F. Croft,f croft,f_croft,F. Croft,1,0,0,review,,
2067,F. McCaw,f mccaw,f_mccaw,F. McCaw,1,0,0,review,,
2885,F. P. Reed,f p reed,f_p_reed,F. P. Reed,1,0,0,review,,
2335,F. Wardlaw,f wardlaw,f_wardlaw,F. Wardlaw,1,0,0,review,,
2061,F.J. Moses,fj moses,fj_moses,F.J. Moses,1,0,0,review,,
3356,F.W. Pickens,fw pickens,fw_pickens,F.W. Pickens,1,0,0,review,,
2477,Faculty,faculty,faculty,Faculty,2,0,0,review,,
2970,Fainny,fainny,fainny,Fainny,1,0,0,review,,
1730,Fair,fair,fair,Fair,8,0,0,review,,
2621,Fairs,fairs,fairs,Fairs,3,0,0,review,,
1991,Fannie,fannie,fannie,Fannie,4,0,0,review,,
2373,Fannie Beattie,fannie beattie,fannie_beattie,Fannie Beattie,1,0,0,review,,
3225,Fannie Irvine,fannie irvine,fannie_irvine,Fannie Irvine,1,0,0,review,,
764,Fannie Perry,fannie perry,fannie_perry,Fannie Perry,0,0,1,review,,
1800,Fanny,fanny,fanny,Fanny,17,0,0,review,,
1768,Fanny Kemble,fanny kemble,fanny_kemble,Fanny Kemble,1,0,0,review,,
3406,Farley,farley,farley,Farley,1,0,0,review,,
3295,Farms,farms,farms,Farms,1,0,0,review,,
3005,Farrow,farrow,farrow,Farrow,2,0,0,review,,
3235,Felder,felder,felder,Felder,1,0,0,review,,
2034,Felix Rodgers,felix rodgers,felix_rodgers,Felix Rodgers,2,0,0,review,,
2591,Female,female,female,Female,2,0,0,review,,
1979,Ferguson,ferguson,ferguson,Ferguson,6,0,0,review,,
2659,Ferguspn,ferguspn,ferguspn,Ferguspn,1,0,0,review,,
4701,Fields,fields,fields,Fields,1,0,0,review,,
2212,Fillmore,fillmore,fillmore,Fillmore,8,0,0,review,,
3164,Filson,filson,filson,Filson,1,0,0,review,,
3367,Fishers,fishers,fishers,Fishers,2,0,0,review,,
2961,Flemings,flemings,flemings,Flemings,1,0,0,review,,
1859,Flora,flora,flora,Flora,2,0,0,review,,
2045,Flora Jones,flora jones,flora_jones,Flora Jones,8,0,0,review,,
3422,Folgerheard,folgerheard,folgerheard,Folgerheard,1,0,0,review,,
2358,Ford,ford,ford,Ford,3,0,0,review,,
1615,Foster,foster,foster,Foster,6,0,0,review,,
3359,Foster Goodell,foster goodell,foster_goodell,Foster Goodell,1,0,0,review,,
3437,Foster Perry,foster perry,foster_perry,Foster Perry,1,0,0,review,,
3326,Fosters,fosters,fosters,Fosters,1,0,0,review,,
2735,Fox,fox,fox,Fox,1,0,0,review,,
2773,Frances Hayne,frances hayne,frances_hayne,Frances Hayne,1,0,0,review,,
3323,Francis,francis,francis,Francis,1,0,0,review,,
3105,Francis Burt Esq,francis burt esq,francis_burt_esq,Francis Burt Esq,1,0,0,review,,
2287,Francis Hugh Wardlaw,francis hugh wardlaw,francis_hugh_wardlaw,Francis Hugh] Wardlaw,1,0,0,review,,
4270,Francis Hugh] Wardlaw,francis hugh wardlaw,francis_hugh_wardlaw,Francis Hugh] Wardlaw,1,0,0,review,,
2227,Francis R.] Lubbock,francis r lubbock,francis_r_lubbock,Francis R.] Lubbock,1,0,0,review,,
3055,Francis W. Pickens,francis w pickens,francis_w_pickens,Francis W.] Pickens,2,0,0,review,,
5098,Francis W.] Pickens,francis w pickens,francis_w_pickens,Francis W.] Pickens,2,0,0,review,,
3020,Francis Wellman Fickling,francis wellman fickling,francis_wellman_fickling,Francis Wellman] Fickling,1,0,0,review,,
5061,Francis Wellman] Fickling,francis wellman fickling,francis_wellman_fickling,Francis Wellman] Fickling,1,0,0,review,,
2430,Francis Wilkinson Pickens,francis wilkinson pickens,francis_wilkinson_pickens,Francis Wilkinson] Pickens,1,0,0,review,,
4428,Francis Wilkinson] Pickens,francis wilkinson pickens,francis_wilkinson_pickens,Francis Wilkinson] Pickens,1,0,0,review,,
1585,Frank,frank,frank,Frank,102,0,0,review,,
4300,Frank a Harmonica,frank a harmonica,frank_a_harmonica,Frank a Harmonica,1,0,0,review,,
2413,Frank Burt,frank burt,frank_burt,Frank Burt,5,0,0,review,,
2391,Frank Cox,frank cox,frank_cox,Frank Cox,2,0,0,review,,
4388,Frank Cox & Tench Cox,frank cox  tench cox,frank_cox__tench_cox,Frank Cox & Tench Cox,1,0,0,review,,
2480,Frank Coxe,frank coxe,frank_coxe,Frank Coxe,2,0,0,review,,
3314,Frank Fisher,frank fisher,frank_fisher,Frank Fisher,1,0,0,review,,
3096,Frank Kayne,frank kayne,frank_kayne,Frank Kayne,1,0,0,review,,
3474,Frank Key,frank key,frank_key,Frank Key,1,0,0,review,,
1801,Frank McBee,frank mcbee,frank_mcbee,Frank McBee,3,0,0,review,,
984,Frank Parry,frank parry,frank_parry,Frank Parry,0,0,1,review,,
800,Frank Perry,frank perry,frank_perry,Frank Perry,3,0,85,review,,
2855,Frank Pickens,frank pickens,frank_pickens,Frank Pickens,1,0,0,review,,
2219,Frank Porcher,frank porcher,frank_porcher,Frank Porcher,1,0,0,review,,
2559,Franklin Harper Elmore,franklin harper elmore,franklin_harper_elmore,Franklin Harper] Elmore,3,0,0,review,,
4565,Franklin Harper] Elmore,franklin harper elmore,franklin_harper_elmore,Franklin Harper] Elmore,3,0,0,review,,
2132,Franklin J. Moses,franklin j moses,franklin_j_moses,Franklin J.] Moses,3,0,0,review,,
4105,Franklin J.] Moses,franklin j moses,franklin_j_moses,Franklin J.] Moses,3,0,0,review,,
2360,Franks,franks,franks,& Franks,6,0,0,review,,
2993,Fre,fre,fre,Fre,1,0,0,review,,
2183,Frederick Nance,frederick nance,frederick_nance,Frederick Nance,1,0,0,review,,
3429,Frederick Newton,frederick newton,frederick_newton,Frederick Newton,1,0,0,review,,
1812,Frederick Rutledgethen,frederick rutledgethen,frederick_rutledgethen,Frederick Rutledgethen,1,0,0,review,,
2529,Frederick William Davie,frederick william davie,frederick_william_davie,Frederick William Davie,1,0,0,review,,
4534,Frederick William] Davie & Reed,frederick william davie  reed,frederick_william_davie__reed,Frederick William] Davie & Reed,1,0,0,review,,
3007,Fredertick Gustavus Behre,fredertick gustavus behre,fredertick_gustavus_behre,Fredertick Gustavus] Behre,1,0,0,review,,
5048,Fredertick Gustavus] Behre,fredertick gustavus behre,fredertick_gustavus_behre,Fredertick Gustavus] Behre,1,0,0,review,,
1804,Freeman,freeman,freeman,Freeman,2,0,0,review,,
1746,Freemont,freemont,freemont,Freemont,1,0,0,review,,
1941,Fremont,fremont,fremont,Fremont,1,0,0,review,,
1870,Frost,frost,frost,Frost,11,0,0,review,,
2162,Frosts,frosts,frosts,Frosts,1,0,0,review,,
3233,Frosts son,frosts son,frosts_son,Frosts son,1,0,0,review,,
2758,Fulk,fulk,fulk,Fulk,2,0,0,review,,
2456,Fuller,fuller,fuller,Fuller,2,0,0,review,,
2092,Furman,furman,furman,Furman,6,0,0,review,,
3039,Furmans,furmans,furmans,Furmans,1,0,0,review,,
4609,G,g,g,G.,1,0,0,review,,
4165,G.,g,g,G.,1,0,0,review,,
3497,G. Allen Huggins,g allen huggins,g_allen_huggins,G. Allen] Huggins,1,0,0,review,,
5579,G. Allen] Huggins,g allen huggins,g_allen_huggins,G. Allen] Huggins,1,0,0,review,,
2406,G.M. Thompson,gm thompson,gm_thompson,G.M. Thompson,1,0,0,review,,
1839,G.M. Thorp,gm thorp,gm_thorp,G.M. Thorp,1,0,0,review,,
1731,Gadberry,gadberry,gadberry,Gadberry,2,0,0,review,,
2651,Gadsden,gadsden,gadsden,Gadsden,1,0,0,review,,
3114,Gadsden King,gadsden king,gadsden_king,Gadsden King,1,0,0,review,,
2042,Gaillard,gaillard,gaillard,Gaillard,5,0,0,review,,
4291,Gaillard & Moore,gaillard  moore,gaillard__moore,Gaillard & Moore,1,0,0,review,,
2549,Gantt,gantt,gantt,Gantt,7,0,0,review,,
3358,Gantts,gantts,gantts,Gantts,1,0,0,review,,
2035,Gardiner,gardiner,gardiner,Gardiner,28,0,0,review,,
2091,Gardiners,gardiners,gardiners,Gardiners,3,0,0,review,,
2344,Gardner,gardner,gardner,Gardner,2,0,0,review,,
1930,Garland,garland,garland,Garland,1,0,0,review,,
2607,Garlington,garlington,garlington,Garlington,5,0,0,review,,
3511,Garlingtons,garlingtons,garlingtons,Garlingtons,1,0,0,review,,
2177,Garrison,garrison,garrison,Garrison,1,0,0,review,,
3327,Garvin,garvin,garvin,Garvin,1,0,0,review,,
3430,Garvins,garvins,garvins,Garvins,1,0,0,review,,
2815,Gary,gary,gary,Gary,1,0,0,review,,
2076,Geddings,geddings,geddings,Geddings,4,0,0,review,,
3473,Geddings Bill,geddings bill,geddings_bill,Geddings Bill,1,0,0,review,,
3411,Gelncoe,gelncoe,gelncoe,Gelncoe,1,0,0,review,,
2971,Genl Adams,genl adams,genl_adams,Genl Adams,1,0,0,review,,
3378,Genl Butler,genl butler,genl_butler,Genl Butler,1,0,0,review,,
1887,Genl Lee,genl lee,genl_lee,Genl Lee,1,0,0,review,,
2464,George,george,george,George.,4,0,0,review,,
2090,George A. Gardiner,george a gardiner,george_a_gardiner,George A.] Gardiner,1,0,0,review,,
2187,George A.],george a,george_a,George A.],1,0,0,review,,
4062,George A.] Gardiner,george a gardiner,george_a_gardiner,George A.] Gardiner,1,0,0,review,,
1834,George Alfred,george alfred,george_alfred,George Alfred],1,0,0,review,,
3799,George Alfred],george alfred,george_alfred,George Alfred],1,0,0,review,,
3372,George Bryant,george bryant,george_bryant,George Bryant,1,0,0,review,,
3458,George Butler,george butler,george_butler,George Butler,1,0,0,review,,
2374,George Croft,george croft,george_croft,George Croft,2,0,0,review,,
3271,George D. Tillman,george d tillman,george_d_tillman,[George D. Tillman,1,0,0,review,,
1736,George F.] Townes,george f townes,george_f_townes,George F.] Townes,1,0,0,review,,
3189,George Franklin Townes,george franklin townes,george_franklin_townes,George Franklin] Townes,1,0,0,review,,
